
mktdata,IX.D.DAX.DAILY.IP,22/1/2016 8:30:0,DAX,1000,1000,0
mktdata,IX.D.DAX.DAILY.IP,22/1/2016 8:30:10,DAX,1000,1000,0
mktdata,IX.D.DAX.DAILY.IP,22/1/2016 8:30:20,DAX,1000,1000,0
mktdata,IX.D.DAX.DAILY.IP,22/1/2016 8:30:30,DAX,1000,1000,0
mktdata,IX.D.DAX.DAILY.IP,22/1/2016 8:30:40,DAX,1000,1000,0
mktdata,IX.D.DAX.DAILY.IP,22/1/2016 8:30:50,DAX,1000,1000,0
mktdata,IX.D.DAX.DAILY.IP,22/1/2016 8:31:0,DAX,2000,2000,0
mktdata,IX.D.DAX.DAILY.IP,22/1/2016 8:31:20,DAX,2000,2000,0
mktdata,IX.D.DAX.DAILY.IP,22/1/2016 8:31:40,DAX,2000,2000,0
mktdata,IX.D.DAX.DAILY.IP,22/1/2016 8:32:0,DAX,2000,2000,0
mktdata,IX.D.DAX.DAILY.IP,22/1/2016 8:32:20,DAX,2000,2000,0
mktdata,IX.D.DAX.DAILY.IP,22/1/2016 8:32:40,DAX,2000,2000,0
mktdata,IX.D.DAX.DAILY.IP,22/1/2016 8:33:0,DAX,500,500,0
mktdata,IX.D.DAX.DAILY.IP,22/1/2016 8:33:30,DAX,500,500,0
mktdata,IX.D.DAX.DAILY.IP,22/1/2016 8:34:0,DAX,500,500,0

indicators,EMA_1_IX.D.DAX.DAILY.IP,22/1/2016 8:30:0,1000
indicators,EMA_2_IX.D.DAX.DAILY.IP,22/1/2016 8:30:0,1000
indicators,EMA_3_IX.D.DAX.DAILY.IP,22/1/2016 8:30:0,1000
indicators,EMA_1_IX.D.DAX.DAILY.IP,22/1/2016 8:30:10,1000.0000000000000000000000000
indicators,EMA_2_IX.D.DAX.DAILY.IP,22/1/2016 8:30:10,1000.0000000000000000000000000
indicators,EMA_3_IX.D.DAX.DAILY.IP,22/1/2016 8:30:10,1000.0000000000000000000000000
indicators,EMA_1_IX.D.DAX.DAILY.IP,22/1/2016 8:30:20,1000.0000000000000000000000000
indicators,EMA_2_IX.D.DAX.DAILY.IP,22/1/2016 8:30:20,1000.0000000000000000000000000
indicators,EMA_3_IX.D.DAX.DAILY.IP,22/1/2016 8:30:20,1000.0000000000000000000000000
indicators,EMA_1_IX.D.DAX.DAILY.IP,22/1/2016 8:30:30,1000.0000000000000000000000000
indicators,EMA_2_IX.D.DAX.DAILY.IP,22/1/2016 8:30:30,1000.0000000000000000000000000
indicators,EMA_3_IX.D.DAX.DAILY.IP,22/1/2016 8:30:30,1000.0000000000000000000000000
indicators,EMA_1_IX.D.DAX.DAILY.IP,22/1/2016 8:30:40,1000.0000000000000000000000000
indicators,EMA_2_IX.D.DAX.DAILY.IP,22/1/2016 8:30:40,1000.0000000000000000000000000
indicators,EMA_3_IX.D.DAX.DAILY.IP,22/1/2016 8:30:40,1000.0000000000000000000000000
indicators,EMA_1_IX.D.DAX.DAILY.IP,22/1/2016 8:30:50,1000.0000000000000000000000000
indicators,EMA_2_IX.D.DAX.DAILY.IP,22/1/2016 8:30:50,1000.0000000000000000000000000
indicators,EMA_3_IX.D.DAX.DAILY.IP,22/1/2016 8:30:50,1000.0000000000000000000000000
indicators,EMA_1_IX.D.DAX.DAILY.IP,22/1/2016 8:31:0,1166.7166666666666666666666667
indicators,EMA_2_IX.D.DAX.DAILY.IP,22/1/2016 8:31:0,1083.3583333333333333333333333
indicators,EMA_3_IX.D.DAX.DAILY.IP,22/1/2016 8:31:0,1055.5722222222222222222222222
indicators,EMA_1_IX.D.DAX.DAILY.IP,22/1/2016 8:31:20,1444.5611061111111111111111111
indicators,EMA_2_IX.D.DAX.DAILY.IP,22/1/2016 8:31:20,1236.1777765277777777777777778
indicators,EMA_3_IX.D.DAX.DAILY.IP,22/1/2016 8:31:20,1160.5401229012345679012345678
indicators,EMA_1_IX.D.DAX.DAILY.IP,22/1/2016 8:31:40,1629.7629479634629629629629629
indicators,EMA_2_IX.D.DAX.DAILY.IP,22/1/2016 8:31:40,1363.5196715509884259259259260
indicators,EMA_3_IX.D.DAX.DAILY.IP,22/1/2016 8:31:40,1253.8414245747784636488340191
indicators,EMA_1_IX.D.DAX.DAILY.IP,22/1/2016 8:32:0,1753.2123223475122956790123456
indicators,EMA_2_IX.D.DAX.DAILY.IP,22/1/2016 8:32:0,1469.6315503089128055169753087
indicators,EMA_3_IX.D.DAX.DAILY.IP,22/1/2016 8:32:0,1336.7728049078728084057308336
indicators,EMA_1_IX.D.DAX.DAILY.IP,22/1/2016 8:32:20,1835.4995603327734458897736625
indicators,EMA_2_IX.D.DAX.DAILY.IP,22/1/2016 8:32:20,1558.0528103465785589572035752
indicators,EMA_3_IX.D.DAX.DAILY.IP,22/1/2016 8:32:20,1410.4868230468344561559249944
indicators,EMA_1_IX.D.DAX.DAILY.IP,22/1/2016 8:32:40,1890.3494902658156865819267976
indicators,EMA_2_IX.D.DAX.DAILY.IP,22/1/2016 8:32:40,1631.7327726482981368697217858
indicators,EMA_3_IX.D.DAX.DAILY.IP,22/1/2016 8:32:40,1476.0079375919735109900614642
indicators,EMA_1_IX.D.DAX.DAILY.IP,22/1/2016 8:33:0,1426.7606252281838761526263390
indicators,EMA_2_IX.D.DAX.DAILY.IP,22/1/2016 8:33:0,1443.0540572349493658179246688
indicators,EMA_3_IX.D.DAX.DAILY.IP,22/1/2016 8:33:0,1367.5300775949456106519105217
indicators,EMA_1_IX.D.DAX.DAILY.IP,22/1/2016 8:33:30,963.2412985203077104948902756
indicators,EMA_2_IX.D.DAX.DAILY.IP,22/1/2016 8:33:30,1207.2198138719194031610071572
indicators,EMA_3_IX.D.DAX.DAILY.IP,22/1/2016 8:33:30,1222.8983548252415949293928392
indicators,EMA_1_IX.D.DAX.DAILY.IP,22/1/2016 8:34:0,731.55116306537580909087090425
indicators,EMA_2_IX.D.DAX.DAILY.IP,22/1/2016 8:34:0,1030.3618189178991584155182924
indicators,EMA_3_IX.D.DAX.DAILY.IP,22/1/2016 8:34:0,1102.3791507699600670280808964



